player_id,region,total_playtime_hours,days_active,spending_category,total_spent,battle_pass_purchases,skins_purchased,loot_boxes_purchased,days_since_last_purchase,daily_sessions,sessions_per_week,churn_status,d1_retention,d7_retention,d30_retention,arpu,arppu
9027,EU,61,184,Free,0,1,3,3,2,1,13,No,1,0,1,0.0,0.0
9028,NA,80,41,Free,0,1,1,2,55,2,14,Yes,1,1,0,0.0,0.0
9029,LATAM,73,182,Free,0,0,5,3,47,2,11,No,1,1,0,0.0,0.0
9030,EU,136,44,Dolphin,0,0,1,2,36,4,32,Yes,1,0,0,0.0,0.0
9031,NA,117,210,Dolphin,0,1,1,1,15,2,24,No,1,1,1,0.0,0.0
9032,APAC,134,337,Whale,10,0,0,3,50,1,35,Yes,1,0,0,0.02967359050445104,0.02967359050445104
9033,EU,41,250,Free,0,0,1,3,11,4,11,No,1,0,0,0.0,0.0
9034,APAC,171,84,Dolphin,5,0,3,4,25,4,1,No,1,1,0,0.05952380952380952,0.05952380952380952
9035,EU,78,139,Small Spender,5,1,2,3,48,5,10,Yes,1,1,0,0.03597122302158273,0.03597122302158273
9036,APAC,44,231,Dolphin,5,0,2,2,34,3,13,No,1,0,0,0.021645021645021644,0.021645021645021644
9037,NA,78,12,Free,100,0,0,2,37,3,1,No,1,0,0,8.333333333333334,8.333333333333334
9038,APAC,224,273,Small Spender,0,1,3,3,49,4,42,Yes,1,1,1,0.0,0.0
9039,APAC,80,90,Free,0,0,2,5,57,4,14,Yes,1,1,0,0.0,0.0
9040,NA,83,25,Free,10,1,1,2,46,6,17,No,1,0,0,0.4,0.4
9041,NA,90,26,Free,0,0,1,4,21,1,10,Yes,1,0,1,0.0,0.0
9042,NA,92,153,Dolphin,200,0,2,2,29,6,18,No,1,1,1,1.3071895424836601,1.3071895424836601
9043,LATAM,60,60,Free,0,0,6,3,29,0,14,Yes,1,1,1,0.0,0.0
9044,NA,107,60,Free,0,1,1,3,16,4,15,No,0,1,0,0.0,0.0
9045,EU,153,283,Dolphin,0,0,2,2,5,2,24,No,1,0,0,0.0,0.0
9046,NA,115,171,Free,0,0,0,3,29,1,1,Yes,1,1,0,0.0,0.0
9047,EU,44,76,Dolphin,0,0,2,0,49,1,38,No,1,1,0,0.0,0.0
9048,EU,82,276,Small Spender,100,0,3,2,11,4,18,No,1,0,1,0.36231884057971014,0.36231884057971014
9049,LATAM,72,208,Free,0,0,4,5,49,2,17,No,1,1,0,0.0,0.0
9050,EU,102,155,Free,0,0,2,1,18,1,24,Yes,1,0,0,0.0,0.0
9051,APAC,166,180,Free,0,0,6,2,22,3,41,Yes,1,1,0,0.0,0.0
9052,EU,92,82,Whale,0,0,1,1,7,4,32,Yes,1,1,0,0.0,0.0
9053,NA,95,10,Dolphin,0,0,1,3,38,1,11,No,1,0,0,0.0,0.0
9054,NA,188,243,Free,0,0,4,4,48,2,10,No,1,1,0,0.0,0.0
9055,EU,143,178,Free,0,0,1,1,7,3,11,No,1,1,0,0.0,0.0
9056,LATAM,128,286,Free,200,0,2,2,53,1,25,No,1,1,1,0.6993006993006993,0.6993006993006993
9057,LATAM,197,257,Small Spender,5,0,1,2,22,2,9,No,1,0,1,0.019455252918287938,0.019455252918287938
9058,NA,124,310,Free,10,0,2,3,37,3,14,Yes,1,1,0,0.03225806451612903,0.03225806451612903
9059,NA,0,4,Free,0,0,1,3,57,2,31,No,1,1,0,0.0,0.0
9060,NA,141,215,Small Spender,0,1,2,1,33,4,23,No,1,0,0,0.0,0.0
9061,LATAM,20,30,Free,5,0,1,4,25,5,10,No,1,1,0,0.16666666666666666,0.16666666666666666
9062,LATAM,122,346,Free,10,1,6,4,8,1,11,Yes,1,1,0,0.028901734104046242,0.028901734104046242
9063,APAC,14,65,Small Spender,0,0,2,4,2,2,28,No,0,1,1,0.0,0.0
9064,EU,76,124,Free,0,0,2,4,4,4,17,No,1,1,0,0.0,0.0
9065,EU,81,285,Free,0,0,1,6,21,3,28,No,1,0,1,0.0,0.0
9066,EU,61,153,Small Spender,0,0,2,1,55,3,17,Yes,0,1,0,0.0,0.0
9067,NA,82,40,Free,10,0,7,3,30,2,16,No,1,1,0,0.25,0.25
9068,EU,151,26,Small Spender,0,0,1,1,15,4,22,No,1,1,1,0.0,0.0
9069,NA,64,273,Dolphin,0,0,1,2,42,1,52,Yes,1,0,1,0.0,0.0
9070,NA,127,159,Small Spender,5,1,4,2,34,2,3,Yes,1,1,1,0.031446540880503145,0.031446540880503145
9071,LATAM,51,189,Small Spender,0,0,1,4,23,3,15,No,1,0,0,0.0,0.0
9072,APAC,90,264,Small Spender,10,0,0,4,17,3,12,No,0,0,0,0.03787878787878788,0.03787878787878788
9073,EU,116,69,Free,50,0,5,3,12,2,14,Yes,1,1,1,0.7246376811594203,0.7246376811594203
9074,EU,50,1,Free,0,0,2,2,50,2,19,No,1,1,0,0.0,0.0
9075,EU,34,79,Free,0,0,1,7,51,1,12,No,1,0,0,0.0,0.0
9076,APAC,124,228,Small Spender,0,0,2,1,25,3,7,Yes,1,0,1,0.0,0.0
9077,APAC,156,327,Free,0,0,1,3,49,3,24,Yes,1,0,0,0.0,0.0
9078,APAC,96,46,Free,5,1,4,4,45,3,27,No,1,0,0,0.10869565217391304,0.10869565217391304
9079,APAC,77,108,Small Spender,5,1,3,3,33,2,16,Yes,0,1,0,0.046296296296296294,0.046296296296296294
9080,NA,107,355,Free,5,0,1,2,25,2,30,No,1,1,0,0.014084507042253521,0.014084507042253521
9081,NA,102,124,Small Spender,50,0,5,2,46,3,21,Yes,1,0,0,0.4032258064516129,0.4032258064516129
9082,EU,112,148,Free,0,1,2,4,48,4,26,No,1,0,0,0.0,0.0
9083,NA,0,252,Free,5,0,2,2,46,5,21,Yes,1,0,0,0.01984126984126984,0.01984126984126984
9084,APAC,46,2,Free,10,0,1,6,48,4,7,No,1,0,0,5.0,5.0
9085,NA,57,222,Free,0,0,1,2,43,2,26,No,1,1,1,0.0,0.0
9086,NA,107,189,Free,200,0,0,1,8,2,23,No,1,1,0,1.0582010582010581,1.0582010582010581
9087,EU,109,71,Free,0,0,0,3,34,1,16,Yes,1,1,1,0.0,0.0
9088,LATAM,131,359,Free,10,0,1,1,32,1,8,Yes,1,0,1,0.027855153203342618,0.027855153203342618
9089,NA,112,333,Small Spender,10,0,1,2,15,3,28,No,0,0,0,0.03003003003003003,0.03003003003003003
9090,EU,34,97,Free,0,0,2,5,9,4,21,No,1,1,1,0.0,0.0
9091,EU,172,232,Small Spender,0,0,0,1,7,2,26,No,0,1,0,0.0,0.0
9092,NA,163,30,Small Spender,0,0,3,3,8,1,15,No,1,1,0,0.0,0.0
9093,EU,37,30,Free,0,0,0,4,43,0,33,Yes,1,0,0,0.0,0.0
9094,APAC,116,215,Free,0,0,2,1,27,2,13,Yes,0,1,0,0.0,0.0
9095,EU,70,173,Free,0,1,1,9,49,3,16,No,1,0,1,0.0,0.0
9096,LATAM,106,280,Dolphin,0,0,0,3,42,4,21,No,1,1,0,0.0,0.0
9097,NA,152,211,Dolphin,0,1,3,3,3,3,20,No,1,1,1,0.0,0.0
9098,NA,206,317,Free,0,0,0,4,56,3,12,No,1,0,1,0.0,0.0
9099,LATAM,137,125,Free,0,0,1,4,27,2,29,No,1,0,0,0.0,0.0
9100,EU,114,80,Whale,5,0,4,4,18,5,36,Yes,1,1,0,0.0625,0.0625
9101,EU,83,184,Small Spender,10,0,2,3,47,3,25,No,1,0,1,0.05434782608695652,0.05434782608695652
9102,APAC,109,15,Free,0,1,2,2,58,1,12,Yes,1,0,0,0.0,0.0
9103,NA,167,11,Free,0,0,0,6,26,2,18,No,0,0,0,0.0,0.0
9104,APAC,97,342,Free,200,0,6,2,45,2,23,No,1,1,1,0.5847953216374269,0.5847953216374269
9105,NA,55,89,Small Spender,0,0,2,1,59,3,36,Yes,1,1,0,0.0,0.0
9106,NA,19,3,Small Spender,10,1,2,0,45,2,9,No,0,1,0,3.3333333333333335,3.3333333333333335
9107,NA,125,24,Free,0,1,2,2,38,3,21,No,1,1,1,0.0,0.0
9108,APAC,112,89,Free,0,0,2,4,54,1,28,No,1,1,0,0.0,0.0
9109,NA,67,9,Dolphin,5,0,2,4,4,2,11,No,1,1,0,0.5555555555555556,0.5555555555555556
9110,APAC,151,46,Small Spender,200,1,4,4,20,2,25,Yes,1,1,0,4.3478260869565215,4.3478260869565215
9111,LATAM,78,94,Free,50,0,2,2,53,5,36,No,1,0,0,0.5319148936170213,0.5319148936170213
9112,EU,93,71,Free,5,0,1,5,48,2,49,Yes,1,0,0,0.07042253521126761,0.07042253521126761
9113,EU,99,188,Free,0,0,2,3,11,2,8,No,1,0,0,0.0,0.0
9114,EU,82,139,Free,0,0,0,2,12,1,11,No,0,0,1,0.0,0.0
9115,NA,111,10,Free,0,0,3,4,40,4,28,No,0,0,1,0.0,0.0
9116,EU,157,3,Free,0,1,4,6,17,0,26,No,1,1,0,0.0,0.0
9117,EU,42,19,Whale,100,0,1,2,9,0,41,No,1,0,0,5.2631578947368425,5.2631578947368425
9118,LATAM,124,130,Small Spender,0,0,3,2,19,4,11,No,1,1,0,0.0,0.0
9119,LATAM,108,221,Free,0,0,1,0,35,2,36,No,1,1,1,0.0,0.0
9120,LATAM,107,130,Dolphin,0,0,0,2,33,3,15,Yes,1,1,1,0.0,0.0
9121,LATAM,143,113,Small Spender,0,1,0,3,48,2,36,Yes,0,1,0,0.0,0.0
9122,EU,102,138,Free,0,0,1,3,33,1,22,No,0,0,0,0.0,0.0
9123,APAC,124,43,Dolphin,0,0,1,2,3,2,25,No,0,1,0,0.0,0.0
9124,LATAM,135,218,Free,0,0,1,6,51,0,32,Yes,0,1,0,0.0,0.0
9125,EU,74,58,Small Spender,10,0,4,4,39,2,32,No,1,0,0,0.1724137931034483,0.1724137931034483
9126,LATAM,114,113,Free,0,1,1,1,46,3,23,Yes,0,1,0,0.0,0.0
9127,EU,87,188,Free,0,0,2,1,0,2,24,Yes,1,1,0,0.0,0.0
9128,EU,93,122,Free,5,1,2,3,16,2,18,Yes,1,1,0,0.040983606557377046,0.040983606557377046
9129,APAC,83,85,Free,5,0,0,4,26,0,20,No,1,0,0,0.058823529411764705,0.058823529411764705
9130,LATAM,123,106,Free,0,0,1,7,35,3,27,No,1,0,0,0.0,0.0
9131,NA,104,356,Dolphin,0,0,2,1,29,4,38,No,1,0,0,0.0,0.0
9132,APAC,119,99,Small Spender,50,1,1,5,50,0,18,No,1,1,1,0.5050505050505051,0.5050505050505051
9133,EU,99,9,Free,0,1,0,2,6,3,30,No,1,1,0,0.0,0.0
9134,NA,19,6,Free,0,0,3,6,18,3,16,No,1,1,0,0.0,0.0
9135,APAC,101,108,Dolphin,0,1,1,2,58,2,24,No,1,0,0,0.0,0.0
9136,EU,103,152,Free,10,0,4,2,11,1,30,No,1,1,0,0.06578947368421052,0.06578947368421052
9137,APAC,112,338,Free,5,0,5,4,59,4,33,No,1,0,1,0.014792899408284023,0.014792899408284023
9138,NA,70,237,Small Spender,100,0,2,4,27,4,21,Yes,1,0,1,0.4219409282700422,0.4219409282700422
9139,EU,40,27,Dolphin,0,1,2,4,23,2,19,Yes,1,0,0,0.0,0.0
9140,EU,131,119,Small Spender,0,0,1,1,14,3,19,Yes,0,1,0,0.0,0.0
9141,EU,86,211,Free,10,1,2,4,48,3,9,No,1,0,1,0.04739336492890995,0.04739336492890995
9142,NA,108,100,Free,0,1,4,6,2,2,27,No,1,1,0,0.0,0.0
9143,LATAM,85,3,Small Spender,0,0,3,3,27,2,18,Yes,0,0,0,0.0,0.0
9144,EU,99,294,Dolphin,0,0,4,3,18,0,31,No,1,0,1,0.0,0.0
9145,APAC,77,330,Whale,0,0,0,3,24,1,35,No,1,0,0,0.0,0.0
9146,EU,51,329,Free,50,1,2,0,7,5,31,No,1,0,0,0.1519756838905775,0.1519756838905775
9147,EU,123,17,Small Spender,0,0,1,4,31,2,10,No,1,0,0,0.0,0.0
9148,EU,69,106,Free,0,0,2,1,38,1,22,No,1,0,1,0.0,0.0
9149,EU,108,230,Free,0,0,4,4,7,2,15,No,1,1,1,0.0,0.0
9150,EU,120,304,Free,5,0,2,3,38,2,19,No,0,1,0,0.01644736842105263,0.01644736842105263
9151,EU,70,177,Whale,50,0,3,3,52,5,16,No,1,0,0,0.2824858757062147,0.2824858757062147
9152,EU,39,84,Free,50,1,3,2,32,3,9,No,1,1,0,0.5952380952380952,0.5952380952380952
9153,NA,221,263,Free,0,0,1,1,45,4,21,No,1,0,1,0.0,0.0
9154,EU,73,196,Dolphin,50,0,5,2,54,0,38,No,1,1,0,0.25510204081632654,0.25510204081632654
9155,NA,131,249,Free,0,0,4,4,5,3,24,No,0,0,1,0.0,0.0
9156,NA,196,149,Free,0,1,1,0,35,3,39,No,0,0,1,0.0,0.0
9157,LATAM,139,206,Small Spender,0,0,2,3,21,3,20,No,1,0,0,0.0,0.0
9158,EU,84,81,Small Spender,0,0,3,3,9,3,16,No,1,1,0,0.0,0.0
9159,APAC,96,189,Free,50,0,3,2,39,6,36,Yes,1,0,0,0.26455026455026454,0.26455026455026454
9160,EU,58,206,Dolphin,5,0,1,4,3,4,34,No,1,1,0,0.024271844660194174,0.024271844660194174
9161,LATAM,144,308,Free,5,1,3,3,55,2,11,No,1,0,0,0.016233766233766232,0.016233766233766232
9162,EU,128,269,Dolphin,100,0,1,3,39,0,42,Yes,1,0,0,0.37174721189591076,0.37174721189591076
9163,APAC,74,290,Small Spender,0,1,1,3,28,3,12,Yes,0,1,0,0.0,0.0
9164,EU,47,361,Free,0,0,1,3,24,2,15,No,0,1,0,0.0,0.0
9165,LATAM,33,300,Small Spender,5,0,2,0,19,5,49,No,1,0,0,0.016666666666666666,0.016666666666666666
9166,APAC,149,255,Free,50,0,3,2,18,2,11,No,1,0,0,0.19607843137254902,0.19607843137254902
9167,LATAM,106,8,Free,200,0,1,6,11,3,41,Yes,1,0,0,25.0,25.0
9168,NA,110,114,Dolphin,0,0,0,1,33,6,14,No,1,1,1,0.0,0.0
9169,NA,58,5,Free,50,0,0,1,20,3,3,Yes,1,0,0,10.0,10.0
9170,NA,26,342,Free,50,0,1,3,0,3,30,No,1,0,1,0.14619883040935672,0.14619883040935672
9171,NA,148,73,Free,0,0,3,1,23,4,17,No,0,1,1,0.0,0.0
9172,LATAM,102,348,Free,5,0,2,3,27,3,15,Yes,1,1,0,0.014367816091954023,0.014367816091954023
9173,NA,145,121,Dolphin,0,1,3,0,7,2,30,No,1,1,0,0.0,0.0
9174,NA,80,302,Dolphin,0,0,3,6,54,3,11,No,0,1,0,0.0,0.0
9175,NA,88,234,Free,50,0,3,2,58,4,17,Yes,0,1,0,0.21367521367521367,0.21367521367521367
9176,NA,135,66,Free,10,1,1,2,21,3,19,No,1,0,0,0.15151515151515152,0.15151515151515152
9177,NA,136,230,Free,0,0,1,2,51,3,16,No,1,1,0,0.0,0.0
9178,APAC,139,31,Free,50,0,3,1,19,5,11,Yes,1,1,0,1.6129032258064515,1.6129032258064515
9179,EU,85,307,Free,0,1,2,2,19,2,29,No,1,0,1,0.0,0.0
9180,NA,130,297,Free,0,0,4,3,29,4,10,No,1,1,0,0.0,0.0
9181,EU,155,51,Free,0,0,1,3,34,3,22,Yes,1,1,0,0.0,0.0
9182,EU,94,147,Small Spender,10,1,0,5,1,5,17,No,0,1,0,0.06802721088435375,0.06802721088435375
9183,NA,74,95,Dolphin,50,0,2,1,34,3,23,No,0,1,0,0.5263157894736842,0.5263157894736842
9184,APAC,167,329,Small Spender,0,0,4,1,37,3,47,Yes,1,1,0,0.0,0.0
9185,APAC,67,38,Small Spender,200,0,0,4,50,1,50,No,1,1,0,5.2631578947368425,5.2631578947368425
9186,APAC,131,198,Free,10,0,0,1,35,3,18,No,1,0,1,0.050505050505050504,0.050505050505050504
9187,APAC,97,241,Dolphin,0,0,4,1,47,2,20,No,0,0,0,0.0,0.0
9188,NA,7,173,Dolphin,5,0,0,10,12,1,32,Yes,1,1,0,0.028901734104046242,0.028901734104046242
9189,LATAM,156,256,Dolphin,50,1,2,2,53,2,15,No,1,0,0,0.1953125,0.1953125
9190,APAC,0,41,Free,0,0,0,7,55,5,23,No,1,1,0,0.0,0.0
9191,LATAM,0,129,Small Spender,0,0,0,4,57,2,36,No,1,0,1,0.0,0.0
9192,NA,126,54,Small Spender,0,1,0,5,35,4,46,No,0,0,1,0.0,0.0
9193,LATAM,126,86,Free,50,1,1,1,58,2,9,No,1,1,0,0.5813953488372093,0.5813953488372093
9194,APAC,68,212,Whale,100,0,2,3,49,1,21,Yes,1,1,1,0.4716981132075472,0.4716981132075472
9195,APAC,107,269,Free,0,1,4,11,15,3,29,No,0,1,1,0.0,0.0
9196,NA,0,296,Free,100,0,3,1,11,4,1,No,1,1,0,0.33783783783783783,0.33783783783783783
9197,APAC,135,21,Free,0,0,1,3,46,4,25,No,1,0,0,0.0,0.0
9198,LATAM,112,215,Free,0,0,2,0,12,5,35,No,0,1,0,0.0,0.0
9199,APAC,97,189,Dolphin,50,0,2,1,16,3,36,No,1,1,0,0.26455026455026454,0.26455026455026454
9200,EU,101,161,Free,0,0,3,2,58,2,30,No,1,0,1,0.0,0.0
9201,LATAM,124,201,Free,0,0,0,1,23,0,17,No,1,1,0,0.0,0.0
9202,EU,98,29,Small Spender,0,0,1,5,27,2,10,No,1,0,0,0.0,0.0
9203,EU,6,244,Free,0,0,1,3,39,5,36,No,1,1,0,0.0,0.0
9204,EU,209,183,Small Spender,5,0,1,1,16,1,19,No,1,0,1,0.0273224043715847,0.0273224043715847
9205,LATAM,160,32,Small Spender,0,1,0,5,26,1,11,No,1,1,1,0.0,0.0
9206,NA,35,267,Free,10,0,1,5,21,1,40,No,1,1,0,0.03745318352059925,0.03745318352059925
9207,EU,82,36,Whale,5,0,5,5,32,2,34,No,0,1,0,0.1388888888888889,0.1388888888888889
9208,APAC,88,93,Free,0,1,0,4,11,4,15,No,1,0,0,0.0,0.0
9209,APAC,153,159,Small Spender,10,1,3,3,6,7,24,No,1,0,0,0.06289308176100629,0.06289308176100629
9210,EU,0,180,Dolphin,200,0,1,3,57,0,21,No,1,0,1,1.1111111111111112,1.1111111111111112
9211,LATAM,75,306,Small Spender,0,0,1,3,50,1,11,No,0,0,1,0.0,0.0
9212,LATAM,11,218,Free,0,1,2,3,27,5,12,No,1,1,0,0.0,0.0
9213,NA,85,329,Free,50,0,1,5,12,3,1,Yes,1,1,0,0.1519756838905775,0.1519756838905775
9214,EU,76,353,Small Spender,0,0,1,3,27,2,33,No,0,1,0,0.0,0.0
9215,NA,103,343,Whale,0,0,2,1,44,0,9,No,1,1,0,0.0,0.0
9216,NA,69,227,Free,0,0,0,2,43,4,9,No,0,1,0,0.0,0.0
9217,EU,62,212,Free,0,1,3,2,9,2,15,No,1,0,0,0.0,0.0
9218,LATAM,130,353,Free,0,1,2,6,25,3,5,No,1,0,0,0.0,0.0
9219,APAC,122,163,Small Spender,0,0,2,3,7,2,14,No,1,0,1,0.0,0.0
9220,NA,127,158,Free,0,1,0,5,28,2,41,No,1,0,1,0.0,0.0
9221,NA,91,110,Dolphin,0,0,1,1,39,3,28,No,1,1,0,0.0,0.0
9222,EU,71,55,Dolphin,10,0,1,4,49,3,20,No,1,1,0,0.18181818181818182,0.18181818181818182
9223,EU,94,350,Free,10,0,2,2,25,2,20,No,0,1,0,0.02857142857142857,0.02857142857142857
9224,NA,125,214,Free,0,0,1,2,28,3,29,No,1,1,1,0.0,0.0
9225,LATAM,0,15,Small Spender,0,0,2,6,26,4,15,No,1,0,0,0.0,0.0
9226,LATAM,119,153,Free,10,1,1,4,54,0,16,No,0,0,0,0.06535947712418301,0.06535947712418301
9227,EU,115,20,Free,0,0,3,2,11,1,20,No,1,1,0,0.0,0.0
9228,LATAM,103,52,Free,50,1,1,2,25,2,30,Yes,1,0,1,0.9615384615384616,0.9615384615384616
9229,EU,92,343,Free,0,0,3,1,0,3,25,No,0,0,0,0.0,0.0
9230,APAC,0,321,Free,0,0,2,1,58,3,35,No,1,0,0,0.0,0.0
9231,EU,78,84,Small Spender,0,1,3,2,17,2,13,No,1,1,1,0.0,0.0
9232,NA,189,326,Small Spender,50,0,4,1,48,3,11,No,0,0,0,0.15337423312883436,0.15337423312883436
9233,LATAM,100,224,Whale,0,0,3,4,3,2,19,Yes,1,1,0,0.0,0.0
9234,EU,84,129,Free,10,0,2,4,14,5,29,No,1,1,0,0.07751937984496124,0.07751937984496124
9235,APAC,100,350,Free,0,0,2,5,47,4,2,No,1,0,0,0.0,0.0
9236,EU,117,16,Free,0,0,3,0,41,1,25,No,1,1,1,0.0,0.0
9237,NA,132,274,Free,0,0,0,3,53,3,34,No,0,1,0,0.0,0.0
9238,NA,88,77,Free,0,0,2,3,32,5,19,Yes,1,1,0,0.0,0.0
9239,EU,121,300,Free,0,0,1,5,29,2,24,Yes,1,1,0,0.0,0.0
9240,APAC,183,306,Free,0,0,2,3,32,4,32,Yes,1,0,0,0.0,0.0
9241,NA,150,92,Free,0,1,4,1,25,4,18,Yes,1,0,0,0.0,0.0
9242,APAC,217,270,Free,0,0,2,2,19,0,20,No,1,1,0,0.0,0.0
9243,APAC,67,52,Free,10,0,2,4,57,1,15,No,1,0,0,0.19230769230769232,0.19230769230769232
9244,APAC,183,349,Free,10,1,0,2,49,2,19,No,0,0,0,0.02865329512893983,0.02865329512893983
9245,EU,60,121,Dolphin,0,0,6,3,53,3,13,No,0,0,0,0.0,0.0
9246,LATAM,117,50,Free,0,0,1,2,51,2,6,No,1,0,0,0.0,0.0
9247,EU,136,273,Free,0,0,0,2,58,4,32,No,1,0,0,0.0,0.0
9248,EU,74,120,Free,0,1,1,3,12,3,20,No,1,0,0,0.0,0.0
9249,NA,104,95,Free,0,0,3,0,1,2,24,No,0,0,0,0.0,0.0
9250,NA,145,149,Dolphin,0,0,3,3,55,1,26,No,1,0,0,0.0,0.0
9251,NA,64,289,Free,50,0,2,7,6,1,8,No,1,0,1,0.17301038062283736,0.17301038062283736
9252,EU,183,257,Small Spender,50,1,2,1,2,4,23,Yes,1,0,0,0.19455252918287938,0.19455252918287938
9253,NA,30,184,Free,0,0,3,4,48,3,31,Yes,1,1,0,0.0,0.0
9254,NA,196,260,Small Spender,10,0,2,5,54,0,31,No,1,1,0,0.038461538461538464,0.038461538461538464
9255,APAC,150,150,Dolphin,0,1,1,3,52,2,18,Yes,1,0,0,0.0,0.0
9256,NA,95,205,Small Spender,0,1,0,2,38,2,35,No,1,1,1,0.0,0.0
9257,NA,79,172,Free,50,0,4,3,50,1,31,No,0,0,0,0.29069767441860467,0.29069767441860467
9258,NA,74,313,Small Spender,0,1,2,0,16,5,13,No,1,0,0,0.0,0.0
9259,APAC,93,222,Free,10,1,0,1,35,1,45,No,1,0,0,0.04504504504504504,0.04504504504504504
9260,NA,97,168,Free,0,0,1,2,30,2,11,No,1,1,0,0.0,0.0
9261,EU,162,244,Small Spender,5,1,4,3,11,2,11,Yes,0,0,0,0.020491803278688523,0.020491803278688523
9262,EU,198,218,Whale,0,1,1,1,19,2,34,No,0,1,1,0.0,0.0
9263,APAC,109,56,Free,10,0,3,2,40,6,19,No,1,1,0,0.17857142857142858,0.17857142857142858
9264,EU,57,63,Small Spender,0,0,0,2,32,2,11,No,0,1,0,0.0,0.0
9265,APAC,72,103,Free,0,0,2,4,59,4,15,Yes,1,1,1,0.0,0.0
9266,NA,90,167,Free,50,0,2,6,18,3,38,No,1,0,0,0.2994011976047904,0.2994011976047904
9267,NA,48,7,Dolphin,10,0,3,1,56,4,38,No,1,0,0,1.4285714285714286,1.4285714285714286
9268,NA,41,142,Free,50,0,1,1,7,3,9,No,1,1,0,0.352112676056338,0.352112676056338
9269,NA,204,125,Free,0,1,2,2,1,1,21,No,0,0,1,0.0,0.0
9270,NA,115,90,Free,0,1,1,2,8,3,19,No,1,1,1,0.0,0.0
9271,NA,58,311,Small Spender,0,0,0,1,32,0,23,Yes,1,1,0,0.0,0.0
9272,EU,140,216,Free,0,0,1,3,27,3,24,No,1,1,1,0.0,0.0
9273,APAC,41,123,Free,10,0,1,4,3,0,15,No,1,1,0,0.08130081300813008,0.08130081300813008
9274,EU,45,186,Free,50,0,4,8,30,5,22,Yes,1,1,0,0.26881720430107525,0.26881720430107525
9275,APAC,59,153,Dolphin,100,0,1,6,46,2,38,Yes,1,0,0,0.6535947712418301,0.6535947712418301
9276,NA,182,249,Small Spender,0,0,3,1,49,4,19,No,1,1,0,0.0,0.0
9277,NA,87,114,Small Spender,0,0,3,5,19,5,31,No,1,1,1,0.0,0.0
9278,EU,0,96,Small Spender,50,0,2,2,25,1,33,No,0,0,0,0.5208333333333334,0.5208333333333334
9279,NA,160,198,Free,10,0,3,2,13,3,31,No,0,0,0,0.050505050505050504,0.050505050505050504
9280,NA,84,336,Free,50,0,1,3,41,3,26,No,1,1,1,0.1488095238095238,0.1488095238095238
9281,EU,7,3,Free,5,0,3,3,58,3,12,No,1,1,0,1.6666666666666667,1.6666666666666667
9282,LATAM,84,149,Free,50,0,4,1,54,3,27,No,1,1,1,0.33557046979865773,0.33557046979865773
9283,APAC,126,111,Free,0,0,2,2,1,2,14,Yes,1,0,0,0.0,0.0
9284,NA,120,20,Small Spender,5,0,3,2,56,5,15,No,1,0,0,0.25,0.25
9285,APAC,189,203,Free,0,1,3,0,3,1,31,No,1,1,0,0.0,0.0
9286,APAC,57,182,Free,10,1,1,2,16,3,5,No,1,1,1,0.054945054945054944,0.054945054945054944
9287,EU,102,331,Free,5,0,2,2,3,2,10,Yes,1,1,0,0.015105740181268883,0.015105740181268883
9288,APAC,65,227,Free,0,0,1,2,38,4,28,No,1,0,0,0.0,0.0
9289,EU,22,292,Free,0,0,1,2,50,4,2,No,1,0,0,0.0,0.0
9290,NA,144,358,Small Spender,0,0,2,4,3,5,16,No,1,1,0,0.0,0.0
9291,EU,123,76,Free,0,0,1,3,9,1,14,No,1,0,1,0.0,0.0
9292,EU,114,317,Free,0,0,0,0,27,1,1,No,0,1,0,0.0,0.0
9293,EU,121,316,Small Spender,0,0,0,1,9,2,18,No,1,0,0,0.0,0.0
9294,EU,65,223,Free,0,1,1,3,34,0,25,Yes,0,1,0,0.0,0.0
9295,LATAM,49,36,Small Spender,0,0,3,4,24,0,20,No,1,1,0,0.0,0.0
9296,LATAM,101,324,Free,0,1,0,3,5,3,11,No,1,1,0,0.0,0.0
9297,LATAM,158,300,Small Spender,0,0,3,2,53,2,12,No,1,0,0,0.0,0.0
9298,APAC,180,333,Free,0,0,1,1,46,3,23,No,1,0,1,0.0,0.0
9299,LATAM,139,90,Small Spender,5,0,1,3,13,3,12,No,0,0,0,0.05555555555555555,0.05555555555555555
9300,NA,101,29,Free,5,1,0,6,23,3,13,Yes,1,1,0,0.1724137931034483,0.1724137931034483
9301,NA,113,176,Free,200,0,2,5,29,3,17,No,1,1,1,1.1363636363636365,1.1363636363636365
9302,EU,100,220,Small Spender,0,0,3,2,3,3,19,No,1,0,0,0.0,0.0
9303,APAC,48,136,Free,50,1,3,2,24,2,10,Yes,0,0,0,0.36764705882352944,0.36764705882352944
9304,EU,101,352,Free,0,0,2,6,44,1,11,No,1,0,0,0.0,0.0
9305,APAC,33,175,Free,0,0,4,3,34,0,25,Yes,1,0,1,0.0,0.0
9306,NA,93,126,Free,0,0,4,1,38,2,5,Yes,0,0,0,0.0,0.0
9307,NA,181,171,Small Spender,0,0,2,2,28,2,36,No,1,0,0,0.0,0.0
9308,APAC,141,266,Small Spender,0,0,2,6,7,7,5,No,1,0,1,0.0,0.0
9309,NA,53,134,Free,10,0,2,3,16,5,30,Yes,1,0,0,0.07462686567164178,0.07462686567164178
9310,EU,96,272,Free,50,1,3,3,54,3,28,No,1,1,1,0.18382352941176472,0.18382352941176472
